,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,charges_range,Product_Category_Grade,Selling_Price,test_or_train
1435,34.0,157.0,1.0,5.0,1.0,53.0,0.0,279.0,12.0,3903.0,6934.0,1.0,21.0,5667.4944,1.0
1436,29.0,149.0,1.0,8.0,2.0,22.0,1.0,275.0,9.0,715.0,4944.0,1.0,34.0,464.8923563,1.0
1437,35.0,1.0,1.0,3.0,0.0,55.0,0.0,373.0,14.0,2436.0,6867.0,2.0,12.0,4998.811536,1.0
1438,16.0,57.0,1.0,1.0,0.0,18.0,0.0,222.0,12.0,3413.0,4986.0,1.0,4.0,4426.0973460000005,1.0
1439,47.0,194.0,1.0,1.0,0.0,26.0,0.0,236.0,17.0,8223.0,11851.0,1.0,4.0,10264.33485,1.0
1440,28.0,14.0,1.0,9.0,0.0,7.0,0.0,478.0,12.0,2304.0,6248.0,3.0,36.0,4758.654087,1.0
1441,13.0,15.0,1.0,4.0,0.0,34.0,0.0,211.0,17.0,1709.0,6395.0,1.0,16.0,4259.215275,1.0
1442,12.0,49.0,1.0,8.0,0.0,82.0,0.0,207.0,2.0,1997.0,11869.0,1.0,32.0,7038.553984,1.0
1443,24.0,224.0,0.0,8.0,0.0,37.0,0.0,212.0,9.0,4138.0,5516.0,1.0,32.0,5030.73165,1.0
1444,2.0,168.0,1.0,8.0,3.0,96.0,0.0,259.0,9.0,8812.0,14310.0,1.0,35.0,11660.04224,1.0
1445,21.0,22.0,1.0,2.0,0.0,58.0,1.0,120.0,16.0,1250.0,3598.0,0.0,8.0,379.7360352,1.0
1446,46.0,195.0,1.0,2.0,0.0,28.0,1.0,170.0,10.0,3482.0,4997.0,0.0,8.0,660.4058474999999,1.0
1447,31.0,195.0,1.0,4.0,0.0,30.0,0.0,288.0,13.0,3257.0,4014.0,1.0,16.0,3918.409425,1.0
1448,10.0,195.0,1.0,8.0,0.0,60.0,0.0,276.0,2.0,4623.0,5733.0,1.0,32.0,5332.3016,1.0
1449,33.0,185.0,1.0,2.0,0.0,80.0,0.0,126.0,8.0,3832.0,5390.0,0.0,8.0,4634.024475,1.0
1450,34.0,222.0,0.0,9.0,0.0,58.0,0.0,505.0,11.0,1903.0,5694.0,3.0,36.0,4280.110847999999,1.0
1451,42.0,54.0,1.0,8.0,1.0,2.0,0.0,234.0,4.0,9155.0,11980.0,1.0,33.0,10804.64943,1.0
1452,46.0,224.0,1.0,1.0,0.0,25.0,1.0,296.0,17.0,5799.0,8429.0,1.0,4.0,1110.530216,1.0
1453,30.0,99.0,1.0,6.0,0.0,53.0,0.0,125.0,8.0,1504.0,3169.0,0.0,24.0,2447.604432,1.0
1454,4.0,87.0,0.0,2.0,0.0,52.0,0.0,101.0,17.0,3305.0,4609.0,0.0,8.0,4038.715728,1.0
1455,45.0,183.0,1.0,6.0,0.0,78.0,0.0,122.0,8.0,3121.0,4839.0,0.0,24.0,4064.1282,1.0
1456,33.0,134.0,1.0,1.0,0.0,16.0,0.0,294.0,15.0,3639.0,19101.0,1.0,4.0,11679.89189,1.0
1457,23.0,141.0,1.0,1.0,0.0,28.0,0.0,267.0,17.0,918.0,4044.0,1.0,4.0,2745.33945,1.0
1458,2.0,238.0,1.0,0.0,2.0,13.0,0.0,333.0,15.0,2780.0,8128.0,2.0,2.0,5794.600482,1.0
1459,25.0,224.0,0.0,0.0,0.0,93.0,0.0,314.0,9.0,2918.0,4382.0,2.0,0.0,3910.151168,1.0
1460,9.0,172.0,0.0,8.0,0.0,42.0,0.0,211.0,9.0,1661.0,2880.0,1.0,32.0,2467.645344,1.0
1461,5.0,73.0,1.0,5.0,2.0,71.0,1.0,206.0,14.0,11872.0,26712.0,1.0,22.0,2899.4639850000003,1.0
1462,33.0,123.0,0.0,3.0,0.0,36.0,1.0,358.0,17.0,3780.0,5225.0,2.0,12.0,728.3969437999999,1.0
1463,40.0,195.0,1.0,0.0,0.0,23.0,0.0,324.0,17.0,5933.0,7857.0,2.0,0.0,7212.6432,1.0
1464,10.0,116.0,1.0,5.0,2.0,21.0,0.0,327.0,5.0,1716.0,7642.0,2.0,22.0,4995.81915,1.0
1465,7.0,239.0,1.0,6.0,0.0,55.0,0.0,113.0,5.0,1964.0,2820.0,0.0,24.0,2490.16032,1.0
1466,41.0,188.0,1.0,9.0,0.0,3.0,0.0,603.0,12.0,4974.0,6476.0,3.0,36.0,6334.236513,1.0
1467,17.0,19.0,0.0,5.0,0.0,92.0,0.0,260.0,14.0,1337.0,4318.0,1.0,20.0,3046.9429760000003,1.0
1468,40.0,186.0,1.0,1.0,1.0,3.0,0.0,264.0,14.0,5388.0,7265.0,1.0,5.0,6598.700064,1.0
1469,18.0,123.0,0.0,9.0,0.0,82.0,0.0,583.0,13.0,3637.0,5193.0,3.0,36.0,4931.686143999999,1.0
1470,16.0,16.0,0.0,0.0,0.0,58.0,0.0,326.0,9.0,1267.0,1950.0,2.0,0.0,1923.55992,1.0
1471,21.0,214.0,1.0,4.0,2.0,27.0,0.0,206.0,10.0,2235.0,2860.0,1.0,18.0,2749.159875,1.0
1472,12.0,169.0,1.0,0.0,0.0,74.0,0.0,327.0,11.0,1811.0,2854.0,2.0,0.0,2635.4493,1.0
1473,7.0,49.0,0.0,9.0,1.0,81.0,1.0,597.0,16.0,846.0,2843.0,3.0,37.0,361.38748799999996,1.0
1474,6.0,185.0,1.0,2.0,0.0,62.0,1.0,156.0,15.0,6182.0,8222.0,0.0,8.0,1094.2668,1.0
1475,7.0,247.0,1.0,7.0,2.0,74.0,0.0,148.0,3.0,992.0,1516.0,0.0,30.0,1388.3562,1.0
1476,27.0,179.0,1.0,3.0,2.0,36.0,0.0,382.0,12.0,3335.0,5246.0,2.0,14.0,4665.955875,1.0
1477,26.0,44.0,1.0,7.0,2.0,14.0,0.0,197.0,5.0,1429.0,2493.0,0.0,30.0,2158.764102,1.0
1478,45.0,194.0,0.0,4.0,0.0,57.0,0.0,243.0,17.0,4734.0,6334.0,1.0,16.0,5749.376976,1.0
1479,32.0,195.0,1.0,0.0,0.0,67.0,0.0,282.0,13.0,6291.0,7321.0,1.0,0.0,7025.8815,1.0
1480,48.0,137.0,0.0,9.0,2.0,37.0,0.0,600.0,7.5,708.0,3401.0,3.0,38.0,2649.49965,1.0
1481,29.0,232.0,1.0,2.0,2.0,12.0,0.0,141.0,10.0,2241.0,3817.0,0.0,10.0,3172.712697,1.0
1482,29.0,232.0,1.0,5.0,2.0,65.0,0.0,347.0,6.0,2832.0,4073.0,2.0,22.0,3763.5543,1.0
1483,21.0,87.0,1.0,5.0,0.0,20.0,0.0,292.0,9.0,2254.0,3078.0,1.0,20.0,2893.7909999999997,1.0
1484,18.0,195.0,1.0,0.0,0.0,25.0,0.0,307.0,15.0,6166.0,8622.0,2.0,0.0,7692.809775,1.0
1485,32.0,15.0,1.0,4.0,0.0,56.0,0.0,241.0,15.0,1600.0,7900.0,1.0,16.0,4966.132032,1.0
1486,48.0,144.0,0.0,2.0,0.0,12.0,0.0,128.0,12.0,889.0,3329.0,0.0,8.0,2239.306047,1.0
1487,30.0,144.0,1.0,1.0,0.0,63.0,1.0,290.0,17.0,1526.0,3544.0,1.0,4.0,420.15253499999994,1.0
1488,2.0,250.0,1.0,2.0,0.0,91.0,1.0,159.0,10.0,1132.0,4077.0,0.0,8.0,408.940224,1.0
1489,16.0,222.0,0.0,7.0,0.0,53.0,0.0,108.0,10.0,3189.0,5371.0,0.0,28.0,4364.169408,1.0
1490,39.0,1.0,1.0,6.0,0.0,15.0,0.0,149.0,6.0,1622.0,2326.0,0.0,24.0,2123.967582,1.0
1491,22.0,40.0,0.0,7.0,0.0,21.0,0.0,160.0,2.0,3509.0,4510.0,0.0,28.0,4159.87425,1.0
1492,37.0,232.0,1.0,1.0,0.0,26.0,0.0,271.0,15.0,3359.0,4821.0,1.0,4.0,4356.22215,1.0
1493,33.0,224.0,0.0,5.0,0.0,37.0,1.0,237.0,5.0,4361.0,6102.0,1.0,20.0,818.61633,1.0
1494,2.0,40.0,1.0,6.0,0.0,42.0,1.0,139.0,5.0,3738.0,5180.0,0.0,24.0,685.6182792000001,1.0
1495,40.0,224.0,1.0,6.0,0.0,94.0,0.0,113.0,9.0,7482.0,9885.0,0.0,24.0,8677.537792000001,1.0
1496,9.0,206.0,1.0,7.0,3.0,23.0,0.0,130.0,2.0,1746.0,2978.0,0.0,31.0,2486.238825,1.0
1497,41.0,40.0,1.0,8.0,0.0,87.0,0.0,200.0,5.0,2738.0,4126.0,1.0,32.0,3581.394432,1.0
1498,40.0,55.0,0.0,7.0,0.0,26.0,1.0,130.0,2.0,510.0,799.0,0.0,28.0,117.4002638,1.0
1499,2.0,158.0,1.0,5.0,3.0,14.0,0.0,326.0,9.0,4473.0,15504.0,1.5,23.0,10255.46435,1.0
1500,25.0,116.0,1.0,3.0,2.0,44.0,0.0,391.0,14.0,896.0,3933.0,2.0,14.0,2790.903168,1.0
1501,38.0,224.0,1.0,4.0,0.0,49.0,0.0,247.0,15.0,3389.0,4673.0,1.0,16.0,4256.632079999999,1.0
1502,33.0,238.0,1.0,1.0,2.0,18.0,0.0,212.0,12.0,701.0,3246.0,1.0,6.0,2187.651213,1.0
1503,27.0,6.0,1.0,1.0,0.0,23.0,0.0,288.0,17.0,1983.0,5617.0,1.0,4.0,4084.22385,1.0
1504,15.0,57.0,0.0,6.0,0.0,1.0,0.0,135.0,7.0,1862.0,2802.0,0.0,24.0,2468.3831370000003,1.0
1505,10.0,1.0,1.0,8.0,0.0,2.0,0.0,214.0,2.0,5966.0,7473.0,1.0,32.0,6934.146516,1.0
1506,45.0,116.0,1.0,5.0,2.0,93.0,0.0,291.0,8.0,6432.0,13666.0,1.0,22.0,10199.02822,1.0
1507,43.0,50.0,1.0,2.0,0.0,89.0,0.0,146.0,14.0,6216.0,8795.0,0.0,8.0,7551.677056,1.0
1508,35.0,223.0,0.0,8.0,0.0,18.0,0.0,219.0,7.0,2252.0,4060.0,1.0,32.0,3376.8722789999997,1.0
1509,22.0,150.0,0.0,0.0,0.0,22.0,0.0,275.0,6.0,2778.0,13625.0,1.0,0.0,8460.21645,1.0
1510,29.0,172.0,0.0,5.0,0.0,47.0,0.0,203.0,8.0,1713.0,4511.0,1.0,20.0,3296.258064,1.0
1511,15.0,223.0,0.0,9.0,0.0,55.0,0.0,537.0,10.0,3374.0,5655.0,3.0,36.0,5023.651536,1.0
1512,6.0,242.0,0.0,7.0,0.0,74.0,0.0,162.0,6.0,5688.0,8193.0,0.0,28.0,7035.5934,1.0
1513,23.0,195.0,0.0,1.0,0.0,57.0,1.0,246.0,15.0,4399.0,5639.0,1.0,4.0,785.8178712,1.0
1514,46.0,222.0,0.0,4.0,0.0,98.0,0.0,259.0,16.0,2778.0,3868.0,1.0,16.0,3535.662592,1.0
1515,35.0,229.0,0.0,1.0,0.0,72.0,0.0,252.0,13.0,2111.0,6346.0,1.0,4.0,4441.14,1.0
1516,33.0,257.0,1.0,4.0,3.0,67.0,0.0,246.0,13.0,3575.0,5883.0,1.0,19.0,4931.3385,1.0
1517,5.0,238.0,0.0,6.0,2.0,13.0,0.0,149.0,8.0,1479.0,4185.0,0.0,26.0,2982.971673,1.0
1518,3.0,143.0,0.0,6.0,2.0,13.0,0.0,108.0,7.0,2379.0,6197.0,0.0,26.0,4398.5601,1.0
1519,3.0,171.0,1.0,8.0,0.0,74.0,0.0,289.0,5.5,4421.0,6151.0,1.0,32.0,5520.8241,1.0
1520,10.0,194.0,1.0,1.0,0.0,65.0,0.0,286.0,15.0,5405.0,7244.0,1.0,4.0,6553.7901,1.0
1521,46.0,195.0,1.0,5.0,0.0,85.0,1.0,345.0,14.0,6863.0,9563.0,2.0,20.0,1266.91488,1.0
1522,5.0,145.0,0.0,5.0,0.0,90.0,0.0,321.0,14.0,2655.0,4820.0,2.0,20.0,4005.212288,1.0
1523,40.0,141.0,1.0,5.0,0.0,23.0,0.0,333.0,8.0,1016.0,4197.0,2.0,20.0,2934.236025,1.0
1524,5.0,224.0,1.0,1.0,0.0,52.0,0.0,258.0,16.0,6340.0,9490.0,1.0,4.0,8133.2717760000005,1.0
1525,47.0,185.0,1.0,5.0,0.0,93.0,0.0,225.0,5.0,3670.0,5595.0,1.0,20.0,4789.838592,1.0
1526,3.0,193.0,0.0,9.0,0.0,77.0,0.0,512.0,6.0,2338.0,3939.0,3.0,36.0,3615.8562,1.0
1527,29.0,222.0,1.0,2.0,0.0,48.0,0.0,159.0,9.0,911.0,2239.0,0.0,8.0,1724.313312,1.0
1528,37.0,139.0,1.0,3.0,0.0,13.0,0.0,355.0,12.0,1728.0,8708.0,2.0,12.0,5578.702074,1.0
1529,12.0,0.0,0.0,9.0,0.0,86.0,0.0,374.0,14.0,2219.0,4873.0,1.5,36.0,4136.523776,1.0
1530,5.0,175.0,0.0,1.0,2.0,56.0,0.0,260.0,13.0,4622.0,11576.0,1.0,6.0,8315.965008,1.0
1531,43.0,30.0,1.0,5.0,3.0,72.0,1.0,211.0,9.0,429.0,1732.0,1.0,23.0,191.931795,1.0
1532,19.0,77.0,1.0,5.0,0.0,20.0,0.0,253.5,10.0,3098.0,4201.0,1.0,20.0,3893.001275,1.0
1533,45.0,182.0,1.0,7.0,1.0,53.0,0.0,154.0,1.0,6437.0,11084.0,0.0,29.0,8858.321568000001,1.0
1534,8.0,228.0,1.0,7.0,2.0,34.0,0.0,346.0,11.0,8848.0,11456.0,2.0,30.0,10300.35458,1.0
1535,32.0,224.0,0.0,9.0,0.0,35.0,0.0,465.0,13.0,4481.0,5913.0,3.0,36.0,5654.5881,1.0
1536,47.0,223.0,0.0,0.0,0.0,34.0,0.0,312.0,14.0,3443.0,7617.0,2.0,0.0,5835.11565,1.0
1537,0.0,194.0,1.0,5.0,0.0,15.0,0.0,326.0,14.0,5454.0,6767.0,2.0,20.0,6444.405495,1.0
1538,45.0,224.0,1.0,7.0,0.0,15.0,0.0,121.0,7.0,7060.0,9456.0,0.0,28.0,8383.941522,1.0
1539,42.0,116.0,0.0,4.0,0.0,13.0,0.0,262.0,13.0,6759.0,10755.0,1.0,16.0,9029.476962,1.0
1540,9.0,165.0,0.0,1.0,3.0,69.0,0.0,227.0,12.0,337.0,10249.0,1.0,7.0,5471.0865,1.0
1541,1.0,94.0,0.0,2.0,0.0,96.0,0.0,161.0,8.0,3671.0,6048.0,0.0,8.0,4952.038784,1.0
1542,20.0,116.0,1.0,4.0,2.0,89.0,0.0,265.0,16.0,2596.0,7740.0,1.0,18.0,5362.915712,1.0
1543,2.0,116.0,0.0,2.0,1.0,32.0,0.0,125.0,8.0,1924.0,2995.0,0.0,9.0,2580.003825,1.0
1544,17.0,144.0,0.0,5.0,0.0,84.0,0.0,285.0,9.0,1270.0,2934.0,1.0,20.0,2354.489984,1.0
1545,41.0,212.0,1.0,9.0,0.0,31.0,0.0,644.0,10.0,4454.0,5983.0,3.0,36.0,5853.0507,1.0
1546,24.0,65.0,0.0,2.0,0.0,15.0,1.0,149.0,16.0,5487.0,8196.0,0.0,8.0,1050.112478,1.0
1547,7.0,25.0,0.0,0.0,0.0,41.0,0.0,268.0,15.0,2661.0,3796.0,1.0,0.0,3478.9314240000003,1.0
1548,28.0,182.0,1.0,6.0,1.0,22.0,0.0,126.0,9.0,7900.0,11581.0,0.0,25.0,9850.581825,1.0
1549,35.0,195.0,1.0,6.0,0.0,36.0,0.0,146.0,9.0,3311.0,4344.0,0.0,24.0,3966.99765,1.0
1550,15.0,195.0,0.0,0.0,0.0,13.0,0.0,349.0,10.0,5978.0,9267.0,2.0,0.0,7978.322088,1.0
1551,23.0,222.0,1.0,7.0,0.0,49.0,0.0,106.0,4.0,2355.0,3870.0,0.0,28.0,3199.133664,1.0
1552,7.0,189.0,1.0,3.0,0.0,37.0,0.0,377.0,14.0,5860.0,8051.0,2.0,12.0,7323.8844,1.0
1553,40.0,116.0,0.0,3.0,2.0,23.0,0.0,391.0,15.0,2155.0,7899.0,2.0,14.0,5411.97615,1.0
1554,33.0,197.0,1.0,7.0,0.0,34.0,0.0,104.0,3.0,2413.0,4805.0,0.0,28.0,3704.7948,1.0
1555,15.0,10.0,1.0,8.0,3.0,59.0,0.0,252.0,9.0,411.0,964.0,1.0,35.0,934.103232,1.0
1556,18.0,1.0,0.0,6.0,0.0,44.0,0.0,105.0,8.0,5284.0,8985.0,0.0,24.0,7198.840656,1.0
1557,47.0,223.0,1.0,8.0,0.0,42.0,0.0,205.0,4.0,4022.0,8871.0,1.0,32.0,6611.493888,1.0
1558,21.0,212.0,0.0,4.0,0.0,61.0,0.0,212.0,15.0,3130.0,4698.0,1.0,16.0,4090.5513,1.0
1559,7.0,137.0,1.0,3.0,2.0,99.0,0.0,384.0,9.5,1020.0,2685.0,2.0,14.0,2207.034368,1.0
1560,14.0,1.0,0.0,7.0,0.0,66.0,0.0,170.0,1.0,2028.0,6767.0,0.0,28.0,4522.2606,1.0
1561,7.0,143.0,1.0,9.0,2.0,49.0,0.0,603.0,9.0,2353.0,4974.0,3.0,38.0,4242.473279999999,1.0
1562,49.0,234.0,1.0,7.0,2.0,37.0,0.0,121.0,8.0,3794.0,9516.0,0.0,30.0,6764.3667,1.0
1563,19.0,195.0,1.0,4.0,0.0,35.0,0.0,207.0,11.0,3546.0,4559.0,1.0,16.0,4253.3001,1.0
1564,32.0,112.0,1.0,5.0,1.0,41.0,0.0,311.0,6.0,14280.0,20904.0,2.0,21.0,17798.91322,1.0
1565,0.0,247.0,0.0,2.0,0.0,83.0,0.0,148.0,5.0,1642.0,3888.0,0.0,8.0,2872.412928,1.0
1566,35.0,50.0,1.0,4.0,0.0,92.0,0.0,289.0,6.0,1631.0,2224.0,1.0,16.0,2186.859136,1.0
1567,6.0,141.0,1.0,0.0,0.0,93.0,0.0,266.0,7.0,2848.0,4721.0,1.0,0.0,3994.78464,1.0
1568,1.0,6.0,0.0,3.0,0.0,36.0,0.0,394.0,15.0,3712.0,9082.0,2.0,12.0,6783.5985,1.0
1569,40.0,108.0,0.0,7.0,0.0,31.0,0.0,174.0,5.0,4137.0,5798.0,0.0,28.0,5131.12005,1.0
1570,34.0,185.0,1.0,4.0,0.0,45.0,0.0,216.0,10.0,2945.0,4440.0,1.0,16.0,3887.1519840000005,1.0
1571,20.0,172.0,1.0,6.0,0.0,60.0,0.0,145.0,6.0,2411.0,3500.0,0.0,24.0,3032.468925,1.0
1572,24.0,123.0,0.0,3.0,0.0,47.0,1.0,399.0,15.5,6332.0,8333.0,2.0,12.0,1153.8334009999999,1.0
1573,7.0,232.0,0.0,7.0,2.0,42.0,0.0,159.0,4.0,7381.0,11029.0,0.0,30.0,9307.726848,1.0
1574,10.0,207.0,0.0,0.0,0.0,13.0,0.0,344.0,6.0,1980.0,6598.0,2.0,0.0,4635.106443,1.0
1575,42.0,232.0,0.0,3.0,2.0,86.0,0.0,353.0,12.0,2838.0,4906.0,2.0,14.0,4168.74304,1.0
1576,6.0,189.0,1.0,1.0,0.0,44.0,0.0,247.0,17.0,3669.0,5052.0,1.0,4.0,4585.374576,1.0
1577,7.0,46.0,0.0,7.0,0.0,14.0,0.0,178.0,11.0,7420.0,9792.0,0.0,28.0,8792.590653,1.0
1578,37.0,119.0,1.0,4.0,1.0,35.0,0.0,272.0,11.0,16099.0,20137.0,1.0,17.0,18363.90518,1.0
1579,15.0,222.0,0.0,8.0,0.0,99.0,0.0,221.0,5.0,3457.0,5804.0,1.0,32.0,4783.924992,1.0
1580,17.0,227.0,1.0,6.0,3.0,92.0,0.0,111.0,5.0,172.0,2609.0,0.0,27.0,1480.5683199999999,1.0
1581,41.0,109.0,0.0,3.0,0.0,82.0,1.0,357.0,13.0,599.0,1130.0,2.0,12.0,180.7521408,1.0
1582,23.0,182.0,1.0,1.0,1.0,65.0,0.0,218.0,14.0,6331.0,11450.0,1.0,5.0,9029.7405,1.0
1583,0.0,181.0,1.0,1.0,0.0,55.0,0.0,208.0,14.0,7201.0,10597.0,1.0,4.0,9061.095456000001,1.0
1584,19.0,232.0,1.0,5.0,2.0,79.0,0.0,277.0,11.0,2209.0,3918.0,1.0,22.0,3310.4313,1.0
1585,15.0,223.0,0.0,7.0,0.0,26.0,0.0,192.0,11.0,3621.0,7199.0,0.0,28.0,5593.930125,1.0
1586,27.0,9.0,1.0,9.0,0.0,72.0,1.0,565.0,10.0,2651.0,5557.0,3.0,36.0,693.95535,1.0
1587,13.0,101.0,1.0,2.0,0.0,41.0,0.0,138.0,9.0,6875.0,9699.0,0.0,8.0,8378.492256,1.0
1588,25.0,224.0,0.0,5.0,0.0,61.0,0.0,348.0,10.0,4849.0,6509.0,2.0,20.0,5972.3532,1.0
1589,17.0,224.0,1.0,5.0,0.0,36.0,1.0,324.0,12.0,6452.0,8835.0,2.0,20.0,1193.509249,1.0
1590,30.0,4.0,0.0,3.0,0.0,31.0,1.0,392.0,14.0,1236.0,1643.0,2.0,12.0,274.34042999999997,1.0
1591,14.0,262.0,1.0,1.0,2.0,45.0,0.0,205.0,15.0,971.0,7805.0,1.0,6.0,4570.142688,1.0
1592,15.0,0.0,0.0,0.0,0.0,85.0,0.0,268.0,6.0,827.0,5625.0,1.0,0.0,3445.598464,1.0
1593,15.0,222.0,1.0,4.0,0.0,81.0,0.0,226.0,12.0,2025.0,6063.0,1.0,16.0,4213.29216,1.0
1594,45.0,189.0,0.0,2.0,0.0,14.0,0.0,156.0,10.0,1841.0,3785.0,0.0,8.0,2971.512819,1.0
1595,16.0,224.0,1.0,1.0,0.0,37.0,0.0,280.0,17.0,4573.0,5973.0,1.0,4.0,5548.0551,1.0
1596,35.0,193.0,1.0,4.0,0.0,66.0,0.0,294.0,12.0,3158.0,5110.0,1.0,16.0,4388.6304,1.0
1597,28.0,212.0,1.0,3.0,0.0,84.0,0.0,363.0,15.0,4958.0,6750.0,2.0,12.0,6136.128768,1.0
1598,30.0,158.0,1.0,2.0,3.0,21.0,0.0,127.0,10.0,3073.0,15082.0,0.0,11.0,9190.54605,1.0
1599,12.0,195.0,1.0,7.0,0.0,75.0,0.0,176.0,10.0,3041.0,4541.0,0.0,28.0,3929.5773,1.0
1600,27.0,101.0,1.0,3.0,0.0,49.0,0.0,368.0,15.0,5338.0,8542.0,2.0,12.0,7271.572176000001,1.0
1601,16.0,222.0,0.0,1.0,0.0,67.0,0.0,261.0,17.0,1278.0,3239.0,1.0,4.0,2498.1066,1.0
1602,14.0,157.0,1.0,7.0,1.0,65.0,1.0,181.0,6.0,5564.0,8544.0,0.0,29.0,1075.0256550000001,1.0
1603,49.0,65.0,1.0,2.0,0.0,82.0,0.0,108.0,7.0,9899.0,13703.0,0.0,8.0,11745.65146,1.0
1604,28.0,177.0,1.0,3.0,0.0,36.0,0.0,371.0,11.0,2854.0,7850.0,2.0,12.0,5714.567775,1.0
1605,30.0,22.0,1.0,8.0,0.0,89.0,0.0,277.0,1.0,1055.0,3124.0,1.0,32.0,2332.6293760000003,1.0
1606,25.0,144.0,1.0,1.0,0.0,74.0,1.0,286.0,14.0,1415.0,2946.0,1.0,4.0,366.728175,1.0
1607,23.0,12.0,1.0,4.0,2.0,13.0,1.0,272.0,14.0,2012.0,4238.0,1.0,18.0,510.15597930000007,1.0
1608,3.0,232.0,0.0,1.0,2.0,63.0,0.0,284.0,11.0,2752.0,4745.0,1.0,6.0,3998.115,1.0
1609,36.0,116.0,0.0,1.0,0.0,78.0,0.0,293.0,14.0,2723.0,4150.0,1.0,4.0,3696.9669,1.0
1610,15.0,232.0,1.0,2.0,2.0,16.0,0.0,113.0,10.0,5645.0,8072.0,0.0,10.0,6977.662164,1.0
1611,26.0,116.0,1.0,6.0,0.0,46.0,0.0,129.0,7.0,1349.0,4978.0,0.0,24.0,3273.6238559999997,1.0
1612,21.0,169.0,1.0,8.0,0.0,2.0,0.0,254.0,9.0,3245.0,7017.0,1.0,32.0,5389.081038,1.0
1613,47.0,247.0,0.0,5.0,2.0,30.0,1.0,303.0,14.0,1726.0,4153.0,2.0,22.0,485.7755175,1.0
1614,46.0,190.0,1.0,1.0,0.0,69.0,0.0,287.0,12.0,458.0,2695.0,1.0,4.0,1846.7361,1.0
1615,40.0,188.0,1.0,9.0,0.0,50.0,0.0,484.0,12.0,6764.0,9506.0,3.0,36.0,8573.535936,1.0
1616,49.0,194.0,1.0,2.0,0.0,80.0,0.0,160.0,12.0,8355.0,11276.0,0.0,8.0,9762.5662,1.0
1617,21.0,224.0,1.0,3.0,1.0,3.0,0.0,321.5,14.0,3122.0,4013.0,2.0,13.0,3943.0956509999996,1.0
1618,2.0,1.0,0.0,4.0,0.0,24.0,0.0,221.0,17.0,1355.0,4411.0,1.0,16.0,3101.12775,1.0
1619,6.0,89.0,1.0,3.0,1.0,20.0,1.0,358.0,16.0,6686.0,11356.0,2.0,13.0,1377.311674,1.0
1620,46.0,118.0,1.0,5.0,2.0,7.0,1.0,254.0,5.0,6311.0,8726.0,1.0,22.0,1166.3223560000001,1.0
1621,9.0,150.0,0.0,5.0,0.0,17.0,0.0,300.0,7.0,640.0,4444.0,2.0,20.0,2843.495622,1.0
1622,16.0,95.0,1.0,2.0,0.0,71.0,0.0,156.0,15.0,2090.0,2999.0,0.0,8.0,2677.2768,1.0
1623,37.0,212.0,1.0,2.0,0.0,87.0,0.0,125.0,15.0,3885.0,5346.0,0.0,8.0,4679.057152,1.0
1624,38.0,232.0,1.0,7.0,2.0,74.0,0.0,194.0,4.0,2361.0,3810.0,0.0,30.0,3247.9227,1.0
1625,3.0,87.0,1.0,2.0,0.0,85.0,0.0,151.0,14.0,3091.0,4000.0,0.0,8.0,3648.1589759999997,1.0
1626,11.0,123.0,1.0,8.0,0.0,11.0,0.0,284.0,1.0,2106.0,2921.0,1.0,32.0,2797.470225,1.0
1627,28.0,195.0,0.0,8.0,0.0,90.0,0.0,203.0,7.0,2663.0,3575.0,1.0,32.0,3276.311808,1.0
1628,6.0,143.0,1.0,5.0,2.0,6.0,1.0,265.0,10.0,1245.0,4570.0,1.0,22.0,476.2638688999999,1.0
1629,46.0,123.0,1.0,6.0,0.0,36.0,0.0,120.0,9.0,4894.0,7105.0,0.0,24.0,6109.58775,1.0
1630,7.0,77.0,1.0,3.0,0.0,7.0,0.0,360.0,12.0,3186.0,5827.0,2.0,12.0,4871.422809000001,1.0
1631,22.0,77.0,1.0,2.0,0.0,25.0,0.0,159.0,12.0,2799.0,3834.0,0.0,8.0,3470.7813,1.0
1632,35.0,245.0,0.0,0.0,0.0,69.0,0.0,305.0,17.0,1241.0,2470.0,2.0,0.0,2142.0135,1.0
1633,10.0,14.0,1.0,4.0,0.0,35.0,0.0,296.0,14.0,922.0,5877.0,1.0,16.0,3691.00935,1.0
1634,28.0,194.0,1.0,4.0,0.0,76.0,0.0,222.0,10.0,4816.0,6999.0,1.0,16.0,6122.5659,1.0
1635,29.0,222.0,1.0,4.0,0.0,90.0,0.0,241.0,17.0,1759.0,4042.0,1.0,16.0,3101.121408,1.0
1636,2.0,158.0,1.0,2.0,3.0,72.0,0.0,127.0,16.0,2606.0,11726.0,0.0,11.0,7231.4253,1.0
1637,8.0,137.0,1.0,4.0,2.0,57.0,0.0,232.0,14.0,604.0,3714.0,1.0,18.0,2378.698272,1.0
1638,2.0,222.0,1.0,4.0,0.0,100.0,0.0,261.0,11.0,1771.0,3578.0,1.0,16.0,2872.3251,1.0
1639,8.0,195.0,1.0,6.0,0.0,41.0,0.0,128.0,8.0,6619.0,8764.0,0.0,24.0,7775.56584,1.0
1640,14.0,123.0,1.0,2.0,0.0,16.0,0.0,105.0,8.0,5254.0,7482.0,0.0,8.0,6477.442191,1.0
