,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,ide,year,weekofyear,month,dayofweek,hour
1134,44,59,1,4,0,41,0,208.0,14.0,3665.0,5508.0,4770.194112,297,1,9,7,5,8
1135,4,201,1,3,0,76,0,378.0,13.0,7189.0,8696.0,8247.5217,221,2,2,5,4,1
1136,34,120,0,8,1,73,0,225.0,6.0,1644.0,3242.0,2642.7753,127,1,20,9,6,10
1137,17,231,1,0,0,89,0,272.0,5.0,6910.0,9120.0,8171.619456,205,1,34,2,5,14
1138,26,231,0,4,0,83,1,269.0,15.0,4062.0,6090.0,791.3298624,54,2,0,0,2,20
1139,16,85,0,7,0,28,0,108.0,7.0,1961.0,5443.0,3803.058525,345,2,4,5,1,16
1140,47,149,0,9,0,96,0,496.0,6.0,2416.0,3874.0,3590.432384,297,2,4,5,1,11
1141,15,141,1,2,2,10,0,108.0,6.0,1967.0,2872.0,2528.697105,205,2,42,4,0,1
1142,23,120,0,2,2,7,0,153.0,5.0,669.0,2463.0,1719.608022,44,1,20,9,2,11
1143,24,120,1,8,1,94,0,287.0,3.0,4510.0,7658.0,6281.061248,44,1,20,9,2,16
1144,36,231,1,4,0,82,0,292.0,14.0,6704.0,9391.0,8230.518912000001,205,1,34,2,5,20
1145,27,103,1,5,2,38,0,302.0,5.0,1291.0,2507.0,2196.445125,297,2,4,5,0,15
1146,35,90,0,5,0,8,0,243.0,9.0,2958.0,4144.0,3796.82028,86,1,25,10,5,7
1147,47,149,1,1,0,73,0,266.0,17.0,2385.0,6591.0,4714.0137,367,2,4,5,0,16
1148,40,187,0,9,0,65,0,529.0,13.0,4653.0,6369.0,5986.6884,1,1,9,7,3,7
1149,42,200,0,1,0,4,0,250.0,16.0,5294.0,7618.0,6715.658367,262,1,34,2,2,20
1150,28,56,0,5,1,97,0,228.0,8.0,5787.0,8048.0,7048.055168000001,3,1,20,9,0,11
1151,34,141,1,8,2,39,0,227.0,4.0,2939.0,5477.0,4425.5883,177,1,11,7,4,5
1152,19,179,0,4,0,91,0,240.0,10.0,1073.0,5015.0,3239.706624,205,2,10,0,6,0
1153,4,183,0,5,0,52,2,319.0,9.0,1546.0,5653.0,3896.640864,44,1,20,9,3,14
1154,49,120,1,2,2,51,0,161.0,5.0,1133.0,3823.0,2623.342464,44,1,20,9,1,15
1155,3,189,0,9,0,51,0,531.0,11.0,3446.0,4910.0,4683.43296,205,1,25,10,5,7
1156,40,90,1,2,2,27,0,103.0,13.0,2197.0,3213.0,2804.4912,201,1,25,10,1,9
1157,39,231,0,3,0,64,0,352.0,17.0,5205.0,6555.0,6179.58,3,2,4,5,2,13
1158,7,184,1,3,2,6,0,264.9705573080967,16.0,3855.0,4936.0,4778.052147,339,1,9,7,2,6
1159,34,228,1,7,0,44,0,264.9705573080967,2.0,1538.0,3479.0,2664.8352,86,1,25,10,2,6
1160,17,245,0,3,2,97,0,353.0,14.0,1056.0,3785.0,2736.902784,44,1,20,9,2,14
1161,19,56,1,7,1,72,0,124.0,9.0,5854.0,8416.0,7192.7658,44,1,20,9,1,16
1162,1,120,1,0,2,11,0,348.0,6.0,1634.0,2247.0,2289.431034,44,1,20,9,4,10
1163,47,149,1,5,0,53,0,208.0,5.0,1875.0,2887.0,2573.612784,54,2,26,0,1,12
1164,15,231,1,4,1,93,0,226.0,10.0,3033.0,4006.0,3695.034112,205,1,25,10,3,9
1165,41,4,0,9,0,87,1,515.0,15.0,1342.0,1815.0,309.85342080000004,262,2,0,0,3,18
1166,20,164,0,9,3,26,0,567.0,7.0,2570.0,6794.0,5239.1493,282,1,20,9,5,14
1167,4,268,0,7,2,54,1,152.0,2.0,3091.0,4927.0,620.274672,115,2,1,5,2,1
1168,17,237,1,4,1,93,0,264.9705573080967,12.0,4901.0,13623.0,9384.991616,61,1,9,7,5,7
1169,24,206,1,5,3,43,0,320.0,8.0,8613.0,14664.0,11891.216016,177,1,9,7,4,14
1170,25,218,1,7,2,96,0,192.0,11.0,3515.0,4965.0,4372.772096,201,1,25,10,1,8
1171,49,169,1,8,2,70,0,257.0,5.0,7486.0,10005.0,8916.8013,339,2,4,5,1,16
1172,5,219,1,7,0,30,0,179.0,7.0,2936.0,4734.0,4006.6383,100,1,9,7,4,9
1173,24,201,0,3,0,95,0,382.0,13.0,3478.0,4381.0,4254.450816,205,1,25,10,5,7
1174,23,141,0,5,2,60,1,210.0,14.0,919.0,3355.0,344.56728375,219,2,0,0,2,20
1175,17,228,0,6,0,40,0,101.0,6.0,2457.0,5563.0,4020.858275,3,2,1,5,1,19
1176,23,40,0,6,0,65,0,142.0,5.0,6784.0,8763.0,7840.1961,219,1,34,2,3,21
1177,7,85,1,2,0,44,0,108.0,6.0,2696.0,7359.0,5105.6334719999995,204,1,36,3,4,1
1178,16,247,0,9,0,6,0,540.0,7.0,2560.0,3832.0,3737.866176,245,1,23,10,2,0
1179,36,268,0,2,2,27,1,127.0,13.0,3320.0,5395.0,671.84019,224,2,1,5,0,1
1180,23,268,1,8,1,46,0,264.9705573080967,4.0,6658.0,13376.0,10220.179536,144,1,20,9,0,13
1181,2,120,1,5,0,100,0,346.0,11.0,4214.0,7831.0,6231.6798,44,1,20,9,4,11
1182,35,84,0,1,2,74,1,264.0,15.0,3063.0,4576.0,607.2506549999999,86,1,30,1,5,21
1183,36,40,1,1,0,5,0,232.0,14.0,3221.0,4154.0,3924.2675340000005,201,1,25,10,2,5
1184,12,180,1,6,0,4,0,136.0,8.0,2564.0,4887.0,3864.0935520000003,201,1,25,10,1,8
1185,1,164,0,4,3,71,0,234.0,12.0,7866.0,11417.0,9788.1993,44,1,20,9,2,15
1186,14,201,0,4,2,94,1,266.0,11.0,5867.0,6363.615760927363,1145.8664448,205,1,34,2,2,14
1187,24,181,0,2,1,91,0,157.0,16.0,1059.0,6363.615760927363,2643.408768,194,1,25,10,1,6
1188,40,194,0,6,0,59,0,105.0,5.0,4062.0,5589.0,4901.339376,204,1,30,1,0,17
1189,36,193,0,2,0,40,0,134.0,12.0,2826.0,4551.0,3740.824075,279,1,25,10,5,8
1190,16,50,1,6,0,100,0,104.0,6.0,650.0,4336.0,2540.03375,219,1,34,2,4,19
1191,23,247,1,6,0,19,0,109.0,10.254457730228655,2631.0,4113.0,3482.6716979999997,86,1,25,10,3,6
1192,28,231,0,1,0,20,1,244.0,17.0,4526.0,5800.0,794.0887425,205,2,0,0,2,22
1193,22,149,1,1,0,8,0,226.0,16.0,3109.0,6069.0,4821.857766,339,2,4,5,1,16
1194,24,212,0,4,3,52,0,209.0,10.0,2947.0,5074.0,4196.479536,204,1,34,2,4,17
1195,13,2,1,3,3,87,1,391.0,14.0,1222.0,1876.0,287.1304128,205,1,34,2,1,10
1196,5,127,1,8,0,64,0,264.9705573080967,4.0,4154.0,5346.0,4943.960999999999,205,1,25,10,3,9
1197,9,62,1,1,0,45,0,287.0,13.0,2100.0,2717.0,2681.358768,279,1,25,10,2,9
1198,38,201,0,9,2,18,1,264.9705573080967,17.0,6521.0,8382.0,1199.90549745,219,1,34,2,3,18
1199,0,127,0,5,0,10,0,316.0,9.0,5537.0,7544.0,6861.703761,257,1,19,9,6,16
1200,2,14,1,5,0,64,0,214.0,12.0,1177.0,5138.0,3341.5371,44,1,20,9,3,11
1201,3,191,1,5,0,46,0,334.0,13.0,4367.0,6487.0,5731.144416,315,1,9,7,5,8
1202,47,218,1,1,0,30,0,276.0,13.0,7606.0,9045.0,8590.7892,221,2,3,5,2,15
1203,7,127,1,7,0,83,0,110.0,4.0,7045.0,9852.0,8438.588928,221,2,3,5,4,12
1204,13,17,0,7,0,89,0,130.0,5.0,4291.0,6390.0,5394.356352000001,44,2,4,5,1,11
1205,39,5,1,4,2,17,0,251.0,15.0,1941.0,7285.0,4870.432908,44,1,20,9,3,10
1206,9,138,1,5,0,25,0,251.0,9.0,2038.0,9776.0,6147.9117,44,1,20,9,2,9
1207,7,228,1,4,0,58,0,258.0,12.0,1191.0,3439.0,2559.2950079999996,3,1,20,9,6,14
1208,10,157,0,9,0,97,0,595.0,15.0,3861.0,5330.0,5122.547584,376,0,32,2,0,5
1209,9,245,1,2,2,53,1,103.0,10.0,1087.0,3207.0,335.660436,44,1,20,9,5,10
1210,39,228,1,6,0,78,0,123.0,10.254457730228655,1396.0,2714.0,2158.0515,201,1,25,10,1,8
1211,39,120,0,2,2,26,0,120.0,14.0,605.0,1083.0,962.76705,44,1,20,9,3,9
1212,4,261,1,2,0,76,0,163.0,12.0,4521.0,7427.0,6082.7283,257,1,19,9,6,14
1213,19,141,1,8,2,24,0,298.0,9.0,1992.0,4479.0,3527.568975,146,2,1,5,1,14
1214,15,90,1,5,2,48,0,248.0,10.0,2172.0,2895.0,2766.212208,201,1,25,10,1,9
1215,14,16,1,1,0,64,0,264.9705573080967,14.0,1755.0,2345.0,2270.9313,279,1,25,10,3,15
1216,2,199,1,0,0,7,0,263.0,7.0,2233.0,10149.0,6457.684167,367,2,4,5,0,9
1217,19,234,0,4,3,58,0,295.0,17.0,243.0,2355.0,1585.994256,368,2,4,5,0,16
1218,6,141,1,8,2,54,0,232.0,7.0,2163.0,8997.0,5778.688176,257,1,9,7,2,9
1219,27,145,1,0,0,43,1,262.0,14.0,1392.0,6576.0,633.6554832,262,1,36,3,5,18
1220,10,201,0,8,0,18,0,298.0,8.0,3609.0,5322.0,4766.593293,48,0,33,2,0,10
1221,29,14,0,2,0,34,0,166.0,9.0,2001.0,7431.0,4874.0244,35,2,1,5,3,0
1222,17,171,1,3,3,83,1,366.0,11.0,4084.0,8119.0,957.1472064,339,2,4,5,1,16
1223,3,0,1,6,0,34,0,117.0,5.0,2819.0,13080.0,8050.293825,221,2,4,5,0,0
1224,10,193,1,5,0,9,0,285.0,8.0,7174.0,10646.0,9201.209787,367,2,4,5,0,12
1225,49,163,0,7,1,34,0,264.9705573080967,2.0,4994.0,8068.0,6636.676725,44,1,20,9,2,11
1226,1,225,1,7,2,82,0,167.0,11.0,833.0,4482.0,2786.705152,100,2,4,5,1,16
1227,28,33,1,0,0,64,0,256.0,11.0,323.0,519.0,670.6854,339,1,20,9,5,11
1228,21,120,1,5,2,84,0,341.0,8.0,2282.0,11697.0,7230.450304000001,205,1,25,10,3,6
1229,47,195,1,2,0,12,1,128.0,9.0,1666.0,4693.0,496.5043446,297,1,32,2,3,17
1230,44,14,0,0,0,12,0,337.0,17.0,1601.0,9878.0,6085.651374,177,2,4,5,2,0
1231,35,245,1,9,2,39,0,558.0,17.0,1620.0,4437.0,3582.670875,204,2,37,4,3,1
1232,16,181,0,1,1,38,0,257.0,17.0,2542.0,7380.0,5213.363925,44,1,20,9,2,15
1233,20,273,1,0,0,57,1,339.0,14.0,1214.0,2958.0,361.85719680000005,44,1,20,9,1,15
1234,1,127,0,8,0,87,1,210.0,6.0,5957.0,7477.0,1024.6834752,146,2,1,5,1,4
1235,27,148,1,8,2,26,0,226.0,9.0,1022.0,4478.0,2971.0338,201,1,25,10,2,5
1236,34,272,1,5,0,36,0,214.0,12.0,517.0,2568.0,1753.954125,44,1,20,9,2,16
1237,9,149,1,7,0,43,0,195.0,9.0,1231.0,2175.0,1887.3730079999998,262,1,36,3,6,12
1238,32,127,0,5,0,64,0,327.0,12.0,5513.0,7891.0,6966.6696,126,2,1,5,4,6
1239,45,156,1,0,0,20,1,311.0,10.254457730228655,1290.0,8331.0,751.50444375,44,1,20,9,1,14
1240,31,6,0,6,0,87,0,118.0,8.0,1372.0,5153.0,3334.393216,205,1,12,7,5,18
1241,21,230,0,8,0,82,0,251.0,2.0,2417.0,6552.0,4668.195839999999,352,2,45,5,6,19
1242,8,0,1,8,0,6,0,221.0,7.0,2099.0,3958.0,3251.294838,100,1,9,7,1,8
1243,20,200,1,5,0,40,0,259.0,14.0,8640.0,11768.0,10241.550975,219,1,34,2,5,22
1244,46,220,0,3,2,85,0,399.0,12.0,2205.0,3513.0,3214.465408,54,1,36,3,5,12
1245,0,201,0,3,0,12,0,387.0,16.0,5893.0,7504.0,7095.510378,261,1,34,2,2,19
1246,27,51,1,8,0,68,0,294.0,6.0,9976.0,12960.0,11651.1912,261,1,34,2,4,20
1247,26,40,1,9,0,70,0,578.0,8.0,6986.0,9927.0,8950.8573,204,1,34,2,4,21
1248,3,127,0,9,0,49,0,531.0,6.0,3732.0,5952.0,5341.5041759999995,205,1,36,3,6,18
1249,32,127,1,3,0,50,0,376.0,12.0,4174.0,6363.0,5614.654752,44,1,20,9,5,9
1250,25,239,0,4,2,76,0,242.0,12.0,2819.0,4441.0,3837.5964,204,1,31,2,6,21
1251,26,149,0,1,0,51,0,209.0,13.0,2232.0,3467.0,3042.60192,86,1,25,10,5,7
1252,27,148,1,2,2,6,0,147.0,10.0,643.0,4152.0,2546.6453100000003,97,1,25,10,1,5
1253,31,178,1,5,0,96,0,287.0,10.0,2468.0,3901.0,3424.6446079999996,339,1,9,7,2,7
1254,38,228,0,4,0,87,0,268.0,10.0,1721.0,5104.0,3630.861696,205,2,17,0,0,19
1255,34,127,1,9,0,39,1,620.0,6.0,4484.0,6238.0,895.3889175,54,2,43,4,5,13
1256,34,189,1,9,0,14,0,642.0,16.0,3485.0,6047.0,5415.088436999999,282,1,20,9,6,9
1257,32,234,0,6,3,59,0,106.0,9.0,211.0,1550.0,980.9713439999999,371,2,45,5,6,3
1258,29,164,0,3,3,46,0,385.0,14.0,3687.0,12851.0,8610.120288,158,2,1,5,2,0
1259,29,127,0,3,0,37,0,362.0,16.0,2397.0,3109.0,3111.6015,81,1,20,9,6,10
1260,49,113,0,9,0,72,0,525.0,14.0,553.0,1009.0,1294.0191,100,2,1,5,1,20
1261,49,164,0,2,3,41,0,141.0,15.0,1926.0,11003.0,6572.86272,339,2,4,5,2,13
1262,15,60,1,2,0,32,0,170.0,11.0,1977.0,3274.0,2791.394025,297,2,4,5,0,15
1263,17,60,1,6,0,43,0,109.0,6.0,2677.0,3562.0,3209.695632,367,2,4,5,0,14
1264,3,37,1,6,0,97,0,136.0,8.0,703.0,2487.0,1707.335168,44,1,20,9,1,15
1265,33,40,1,5,0,81,1,238.0,5.0,4300.0,5844.0,785.4059136,257,1,20,9,0,13
1266,15,228,1,5,0,69,0,278.0,8.0,3215.0,6113.0,4896.2727,339,2,4,5,1,16
1267,35,10,1,2,3,95,0,140.0,11.0,264.0,733.0,629.84768,101,1,33,2,3,21
1268,44,201,1,3,0,55,0,354.0,11.0,5904.0,8924.0,7726.392576,44,1,20,9,2,15
1269,26,98,0,0,0,61,2,342.0,17.0,2121.0,3310.0,3031.4988,205,1,25,10,5,5
1270,40,10,0,8,3,89,0,297.0,2.0,291.0,700.0,781.18656,86,1,25,10,3,7
1271,44,3,1,0,0,84,0,281.0,15.0,1928.0,2813.0,2616.827136,205,2,0,0,0,20
1272,35,80,1,6,0,39,0,102.0,5.0,2658.0,5341.0,4093.24125,339,2,4,5,1,16
1273,22,141,1,1,2,58,0,216.0,14.0,2958.0,4978.0,4162.746816,283,1,18,8,4,1
1274,5,228,1,7,0,35,0,172.0,1.0,4173.0,6141.0,5316.1962,3,1,9,7,4,9
1275,25,230,0,7,0,60,0,118.0,10.0,2470.0,5133.0,3835.02575,219,2,0,0,1,21
1276,47,127,1,1,0,58,0,224.0,15.0,7932.0,10851.0,9567.960624,368,2,4,5,0,11
1277,36,246,1,1,0,64,0,243.0,14.0,992.0,1402.0,1427.2632,257,1,9,7,2,7
1278,27,120,0,9,1,66,0,560.0,17.0,2355.0,4191.0,3800.1744,201,1,25,10,1,7
1279,26,191,0,2,0,25,0,146.0,8.0,4301.0,6255.0,5414.64945,205,2,37,4,6,1
1280,8,174,0,1,3,83,0,265.0,16.0,4692.0,14392.0,9680.829312,44,1,20,9,2,13
1281,24,85,1,3,0,29,0,394.0,17.0,441.0,7812.0,4516.2012,367,2,3,5,6,15
1282,8,228,1,3,0,64,0,398.0,12.0,973.0,2079.0,1906.5717,44,1,20,9,4,14
1283,27,164,0,8,3,27,0,284.0,4.0,3602.0,13582.0,8857.2414,257,1,9,7,2,6
1284,23,59,0,6,0,93,0,119.0,9.0,3193.0,4651.0,3986.288768,3,1,9,7,4,5
1285,12,104,1,4,0,22,0,259.0,10.254457730228655,6254.0,9027.0,7888.13025,54,1,36,3,2,20
1286,14,14,1,2,0,94,0,130.0,9.0,945.0,6043.0,3574.9091840000006,205,2,37,4,4,0
1287,19,239,1,4,2,52,1,268.0,10.0,2877.0,5324.0,651.692304,297,1,33,2,1,10
1288,35,201,0,0,0,25,0,304.0,6.0,4126.0,6070.0,5391.54735,339,1,9,7,3,9
1289,15,10,1,9,3,65,0,459.0,7.0,590.0,1237.0,1359.4086,275,1,9,7,4,9
1290,45,5,1,0,2,88,0,341.0,16.0,9486.0,13922.0,11890.012288,219,1,34,2,2,18
1291,31,141,0,3,2,55,1,381.0,11.0,1809.0,3527.0,454.8596472,121,2,1,5,0,12
1292,12,228,0,8,0,90,0,256.0,7.0,1753.0,3689.0,2936.00384,205,1,25,10,5,8
1293,18,201,0,1,0,42,0,268.0,15.0,4442.0,5460.0,5192.980847999999,3,2,44,4,1,0
1294,15,51,1,9,0,37,0,513.0,15.0,1221.0,1651.0,1946.272125,201,1,25,10,2,5
1295,20,218,1,9,0,36,0,455.0,8.0,6299.0,9197.0,8188.677,214,2,2,5,5,8
1296,15,164,1,5,3,22,0,209.0,9.0,7106.0,16324.0,11904.70365,220,2,4,5,0,0
1297,29,192,0,9,1,77,0,566.0,10.0,4519.0,6045.0,5794.7472,339,1,20,9,5,11
1298,12,228,0,5,0,1,0,340.0,10.0,1023.0,3697.0,2702.0897640000003,86,1,25,10,2,8
1299,27,269,1,0,0,70,0,330.0,16.0,1788.0,13170.0,7742.7603,348,2,3,5,6,14
1300,16,128,1,2,0,7,0,101.0,5.0,2499.0,3680.0,3191.720796,228,0,31,1,3,3
1301,31,201,0,6,0,2,1,117.0,6.0,3708.0,5539.0,711.41935095,54,2,37,4,5,0
1302,49,78,0,9,2,3,0,522.0,7.0,2127.0,3281.0,3227.567211,3,1,30,1,4,13
1303,6,231,0,4,0,11,0,209.0,15.0,4696.0,6654.0,5891.920749,100,2,1,5,0,21
1304,18,210,0,2,3,55,0,167.0,8.0,983.0,1473.0,1387.0457279999998,257,1,19,9,6,14
1305,8,148,1,1,2,7,0,267.0,13.0,2148.0,6556.0,4624.197534,20,2,4,5,1,0
1306,34,195,1,7,0,71,0,113.0,7.0,5357.0,10190.0,7813.0206,205,1,34,2,3,20
1307,33,164,1,5,3,3,0,340.0,14.0,3798.0,14326.0,9413.748531000001,3,1,9,7,4,7
1308,21,78,1,8,0,17,0,227.0,9.0,2599.0,3195.0,3126.297339,205,1,36,3,4,19
1309,12,191,0,8,0,22,0,296.0,3.0,8679.0,11936.0,10580.073525,262,1,34,2,3,18
1310,0,150,1,8,0,37,0,281.0,5.0,1457.0,4530.0,3267.81,348,2,4,5,0,15
1311,41,67,1,4,0,81,1,288.0,11.0,9948.0,14478.0,1850.1333312,367,2,3,5,6,0
1312,35,4,1,0,0,94,0,283.0,8.0,1266.0,1912.0,1846.294912,205,2,0,0,2,19
1313,41,59,1,0,0,60,0,302.0,9.0,4495.0,6853.0,5846.535025,221,2,2,5,6,17
1314,21,231,0,9,0,52,1,538.0,16.0,4612.0,6347.0,898.1552808,350,2,45,5,5,18
1315,27,164,1,7,3,65,0,125.0,7.0,4099.0,11033.0,7619.3369999999995,35,2,1,5,3,1
1316,32,127,1,0,0,47,0,254.0,11.0,7410.0,10060.0,8941.018896,315,2,4,5,0,16
1317,11,10,1,1,3,70,0,235.0,16.0,319.0,880.0,827.1054,204,1,25,10,4,7
1318,13,16,1,5,0,54,0,310.0,13.0,1680.0,2222.0,2249.053344,339,1,20,9,5,11
1319,10,212,1,3,3,76,0,350.0,16.0,828.0,1161.0,1332.6291,343,2,1,5,1,21
1320,11,236,0,8,0,43,0,219.0,2.0,2775.0,6840.0,4995.284256,3,2,44,4,2,11
1321,25,268,0,6,2,90,0,129.0,5.0,4165.0,13714.0,8942.319232,205,1,34,2,1,17
1322,21,200,0,3,0,89,0,362.0,11.0,5018.0,6315.0,5947.829888,282,1,25,10,1,6
1323,10,3,0,2,0,18,1,115.0,13.0,2024.0,2827.0,381.50934525,247,1,25,10,5,8
1324,18,263,1,4,3,52,0,274.0,13.0,753.0,1980.0,1631.769408,297,2,4,5,1,0
1325,30,40,0,7,0,77,0,184.0,3.0,4402.0,6413.0,5537.1888,257,2,4,5,1,15
1326,33,242,0,2,0,10,0,156.0,9.0,880.0,3049.0,2122.057773,279,1,25,10,2,7
1327,43,16,0,4,0,9,1,290.0,17.0,1435.0,2035.0,304.16208075,205,2,10,0,6,15
1328,14,120,1,3,2,61,0,374.0,11.0,1969.0,5302.0,3973.365,162,2,4,5,1,15
1329,36,220,0,1,2,74,0,250.0,16.0,2210.0,3261.0,2959.9812,44,2,1,5,5,9
1330,27,164,1,8,3,78,0,223.0,8.0,3942.0,13114.0,8670.2418,43,1,20,9,2,14
1331,27,231,1,1,1,42,0,294.0,15.0,3022.0,4113.0,3842.1021600000004,204,1,25,10,5,5
1332,43,253,1,3,0,88,0,356.0,17.0,2779.0,4241.0,3816.213632,282,1,42,4,5,8
1333,11,239,0,8,2,91,0,272.0,3.0,2763.0,4648.0,3921.3180159999997,53,2,10,0,1,21
1334,43,120,0,3,1,80,0,367.0,15.0,3414.0,5016.0,4485.0828,201,1,25,10,1,8
1335,6,164,0,7,3,87,0,185.0,8.0,2137.0,8397.0,5377.640576,205,1,25,10,4,7
1336,11,141,1,2,2,91,1,155.0,10.0,2842.0,5010.0,603.9160512,282,1,9,7,4,9
1337,26,201,1,6,0,45,0,110.0,8.0,3995.0,5369.0,4765.0572,368,1,5,6,3,9
1338,31,201,0,1,0,79,0,252.0,13.0,5329.0,6871.0,6296.3307,219,1,36,3,6,1
1339,23,156,1,6,0,59,1,132.0,5.0,6421.0,19515.0,1953.3897792,297,2,2,5,6,19
1340,42,120,0,2,0,1,0,154.0,7.0,1772.0,3454.0,2768.5531170000004,201,1,25,10,1,8
1341,32,120,1,8,2,67,0,236.0,1.0,1721.0,4934.0,3528.1917,201,1,25,10,2,6
1342,48,120,1,9,2,15,0,476.0,7.0,3502.9748219997937,4004.0,3417.2182439999997,75,1,12,7,2,20
1343,10,188,1,5,1,29,0,300.0,8.0,7746.0,12043.0,10176.91395,116,1,12,7,2,16
1344,37,218,1,1,2,64,0,281.0,12.0,3298.0,4592.0,4188.4227,274,1,20,9,6,11
1345,35,134,1,0,0,7,0,339.0,12.0,878.0,1838.0,1698.460137,86,1,25,10,2,9
1346,23,37,1,0,0,30,0,303.0,12.0,1356.0,2824.0,2389.521225,44,1,20,9,4,13
1347,46,8,1,2,0,99,0,133.0,6.0,560.0,6448.0,3586.69696,297,2,4,5,0,16
1348,18,44,0,0,2,88,0,313.0,9.0,1751.0,2476.0,2393.43104,276,1,25,10,1,5
1349,17,115,1,5,0,36,0,311.0,11.0,1709.0,6311.0,4314.596475,134,2,4,5,1,14
1350,28,90,0,6,2,59,0,119.0,7.0,3816.0,5225.0,4612.946976,339,1,9,7,2,6
1351,35,156,0,2,0,23,0,110.0,14.0,9091.0,17992.0,13636.28385,221,2,2,5,2,17
1352,14,198,1,4,1,32,1,250.0,17.0,1430.0,4192.0,458.7173325,212,1,25,10,2,6
1353,24,90,1,0,0,69,0,254.0,8.0,2152.0,3078.0,2842.3791,86,1,25,10,3,5
1354,0,56,1,8,1,58,0,287.0,8.0,6584.0,10057.0,8559.029376,221,2,2,5,6,15
1355,28,239,1,5,2,14,0,234.0,11.0,3571.0,4979.0,4513.24863,44,1,20,9,4,10
1356,8,6,0,4,0,64,0,230.0,10.254457730228655,1518.0,6504.0,4203.7479,282,1,9,7,1,7
1357,28,268,1,1,2,38,1,223.0,13.0,3537.0,5230.0,690.100425,54,2,37,4,3,17
1358,2,201,0,9,0,90,0,264.9705573080967,12.0,3130.0,4188.0,4084.7107840000003,204,1,25,10,5,5
1359,8,141,1,1,2,79,0,212.0,16.0,2838.0,8766.0,5963.0472,44,1,20,9,1,13
1360,34,130,1,8,0,34,0,211.0,3.0,1442.0,6859.0,4351.843125,301,2,4,5,1,14
1361,40,231,1,8,0,55,0,299.0,2.0,6595.0,9217.0,8154.057887999999,368,2,3,5,6,15
1362,2,236,1,3,0,4,0,380.0,16.0,3502.9748219997937,12830.0,8331.86673,35,1,9,7,5,7
1363,0,164,1,7,3,34,0,143.0,8.0,3427.0,6989.0,5341.782075,276,1,25,10,1,5
1364,48,120,1,6,2,37,0,103.0,10.254457730228655,783.0,2786.0,1884.028125,44,1,20,9,2,13
1365,37,148,0,7,2,100,1,165.0,11.0,3023.0,6534.0,725.611935,31,2,1,5,3,10
1366,17,124,0,8,0,19,0,286.0,5.0,2035.0,6880.0,4745.255427,177,2,4,5,2,13
1367,18,191,0,7,0,4,0,178.0,10.0,3553.0,5093.0,4504.869468,339,1,20,9,5,11
1368,10,201,1,2,0,99,0,120.0,13.0,4778.0,6363.615760927363,5613.228544,315,1,9,7,5,9
1369,34,237,1,2,1,28,0,159.0,6.0,1233.0,6363.615760927363,2917.34835,44,1,20,9,4,11
1370,10,228,0,6,0,8,0,100.0,8.0,3473.0,4912.0,4295.420415,2,2,2,5,1,8
1371,41,257,1,1,1,19,0,216.0,14.0,4241.0,8894.0,6792.010731,158,2,4,5,1,14
1372,31,164,1,4,3,87,1,283.0,15.0,3555.0,15524.0,1454.2739904,368,1,33,2,1,8
1373,40,80,0,5,0,33,0,206.0,14.0,4146.0,6231.0,5388.2556,367,2,4,5,0,16
1374,20,40,0,3,0,42,0,361.0,13.0,2879.0,4217.0,3888.562896,86,1,25,10,2,8
1375,7,149,0,1,0,31,0,216.0,14.0,3348.0,5235.0,4502.226225,283,2,4,5,2,13
1376,19,173,1,5,1,35,0,212.0,7.0,1778.0,3618.0,2904.610275,44,1,20,9,4,14
1377,31,191,1,6,0,47,0,138.0,6.0,4588.0,6401.0,5599.73088,315,1,9,7,5,9
1378,24,149,1,4,0,5,1,256.0,14.0,1570.0,2954.0,378.13768245,261,2,0,0,3,19
1379,16,98,0,4,0,50,0,292.0,10.0,2947.0,4269.0,3878.626896,3,2,44,4,2,13
1380,17,239,0,0,2,4,0,314.0,13.0,4965.0,6919.0,6263.0936280000005,45,1,12,7,5,12
1381,32,149,1,6,0,96,0,145.0,9.0,2169.0,3754.0,3064.397952,205,1,25,10,5,7
1382,45,201,0,9,0,78,1,606.0,11.0,5427.0,6726.0,993.3432300000001,3,1,19,9,6,15
1383,22,220,0,9,2,12,0,619.0,17.0,2820.0,4167.0,4118.028156,348,2,4,5,0,15
1384,3,143,0,2,0,7,0,120.0,10.0,3524.0,4719.0,4245.195438000001,332,2,1,5,3,3
1385,25,120,1,1,2,17,1,292.0,10.254457730228655,2082.0,3037.0,428.18167755,257,1,9,7,3,8
1386,24,234,0,3,3,14,0,391.0,15.0,227.0,1149.0,1079.9219970000001,115,2,1,5,2,1
1387,40,273,0,4,0,15,0,210.0,15.0,1093.0,2387.0,1952.414739,205,2,42,4,1,11
1388,3,123,1,3,0,6,0,395.0,16.0,11207.0,18224.0,15132.526596000002,367,2,4,5,0,14
1389,28,149,1,1,0,6,1,216.0,16.0,1620.0,1983.0,303.0266943,262,2,0,0,0,19
1390,41,192,0,6,2,60,0,147.0,9.0,7844.0,10925.0,9325.301125,205,1,34,2,3,11
1391,18,145,1,6,0,74,0,128.0,7.0,2373.0,7735.0,5133.6846,308,1,9,7,4,7
1392,25,273,0,4,0,28,0,267.0,12.0,1039.0,2585.0,2075.967075,276,2,44,4,5,21
